deviceid,newsid,guid,pos,app_version,device_vendor,netmodel,osversion,lng,lat,device_version,lng_lat,deviceid_newsid_mode,deviceid_pos_mode,deviceid_app_version_mode,deviceid_device_vendor_mode,deviceid_netmodel_mode,deviceid_osversion_mode,deviceid_lng_mode,deviceid_lat_mode,deviceid_device_version_mode,deviceid_lng_lat_mode,app_version_count,app_version_deviceid_count_ratio,day_minute,day_second,device_vendor_count,device_vendor_deviceid_count_ratio,device_version_count,device_version_deviceid_count_ratio,deviceid_app_version_count,deviceid_app_version_count_ratio,deviceid_app_version_ent,deviceid_app_version_mode_count,deviceid_app_version_nunique,deviceid_app_version_nunique_ratio_deviceid_count,deviceid_before_count,deviceid_count,deviceid_day_count,deviceid_day_hour_count,deviceid_device_vendor_count,deviceid_device_vendor_count_ratio,deviceid_device_vendor_ent,deviceid_device_vendor_mode_count,deviceid_device_vendor_nunique,deviceid_device_vendor_nunique_ratio_deviceid_count,deviceid_device_version_count,deviceid_device_version_count_ratio,deviceid_device_version_ent,deviceid_device_version_mode_count,deviceid_device_version_nunique,deviceid_device_version_nunique_ratio_deviceid_count,deviceid_first_exposure_ts_gap,deviceid_hour_count,deviceid_last_exposure_ts_gap,deviceid_lat_count,deviceid_lat_count_ratio,deviceid_lat_ent,deviceid_lat_mode_count,deviceid_lat_nunique,deviceid_lat_nunique_ratio_deviceid_count,deviceid_lng_count,deviceid_lng_count_ratio,deviceid_lng_ent,deviceid_lng_lat_count,deviceid_lng_lat_count_ratio,deviceid_lng_lat_ent,deviceid_lng_lat_mode_count,deviceid_lng_lat_nunique,deviceid_lng_lat_nunique_ratio_deviceid_count,deviceid_lng_mode_count,deviceid_lng_nunique,deviceid_lng_nunique_ratio_deviceid_count,deviceid_netmodel_count,deviceid_netmodel_count_ratio,deviceid_netmodel_ent,deviceid_netmodel_mode_count,deviceid_netmodel_nunique,deviceid_netmodel_nunique_ratio_deviceid_count,deviceid_newsid_count,deviceid_newsid_count_ratio,deviceid_newsid_ent,deviceid_newsid_mode_count,deviceid_newsid_nunique,deviceid_newsid_nunique_ratio_deviceid_count,deviceid_next10_exposure_ts_gap,deviceid_next1_exposure_ts_gap,deviceid_next20_exposure_ts_gap,deviceid_next2_exposure_ts_gap,deviceid_next30_exposure_ts_gap,deviceid_next3_exposure_ts_gap,deviceid_next50_exposure_ts_gap,deviceid_next5_exposure_ts_gap,deviceid_next8_exposure_ts_gap,deviceid_next_exposure_ts_gap_mean,deviceid_next_total_hour_count,deviceid_osversion_count,deviceid_osversion_count_ratio,deviceid_osversion_ent,deviceid_osversion_mode_count,deviceid_osversion_nunique,deviceid_osversion_nunique_ratio_deviceid_count,deviceid_pos_count,deviceid_pos_count_ratio,deviceid_pos_ent,deviceid_pos_mode_count,deviceid_pos_nunique,deviceid_pos_nunique_ratio_deviceid_count,deviceid_prev10_exposure_ts_gap,deviceid_prev1_exposure_ts_gap,deviceid_prev20_exposure_ts_gap,deviceid_prev2_exposure_ts_gap,deviceid_prev30_exposure_ts_gap,deviceid_prev3_exposure_ts_gap,deviceid_prev50_exposure_ts_gap,deviceid_prev5_exposure_ts_gap,deviceid_prev8_exposure_ts_gap,deviceid_prev_day_click_count,deviceid_prev_day_count,deviceid_prev_day_ctr,deviceid_prev_day_exposure_click_gap_iqr,deviceid_prev_day_exposure_click_gap_kurt,deviceid_prev_day_exposure_click_gap_max,deviceid_prev_day_exposure_click_gap_mean,deviceid_prev_day_exposure_click_gap_mean_ratio_iqr,deviceid_prev_day_exposure_click_gap_mean_ratio_ptp,deviceid_prev_day_exposure_click_gap_mean_ratio_std,deviceid_prev_day_exposure_click_gap_median,deviceid_prev_day_exposure_click_gap_min,deviceid_prev_day_exposure_click_gap_ptp,deviceid_prev_day_exposure_click_gap_q1,deviceid_prev_day_exposure_click_gap_q3,deviceid_prev_day_exposure_click_gap_skew,deviceid_prev_day_exposure_click_gap_std,deviceid_prev_exposure_ts_gap_mean,deviceid_prev_total_hour_click_count,deviceid_prev_total_hour_count,deviceid_prev_total_hour_ctr,guid_count,hour,hour_second,lat_count,lat_deviceid_count_ratio,lng_count,lng_deviceid_count_ratio,lng_lat_count,lng_lat_deviceid_count_ratio,minute,netmodel_count,netmodel_deviceid_count_ratio,newsid_count,newsid_deviceid_count_ratio,osversion_count,osversion_deviceid_count_ratio,pos_count,pos_deviceid_count_ratio,second,total_hour,label
4,23,5,4,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1380,82801,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,2,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,2300,60,174134920,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,657111.0,2865.0,1072236.0,4115.0,1191749.0,348393.0,1784507.0,358381.0,385572.0,644992.1,,153,0.01814,0.0,8475,1,0.006535,17,0.013504,1.758,7339,7,0.04575,,261.0,,2300.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,1280.5,0.0,1.0,0.0,153,23,1,2678,1.0,2678,1.0,2678,1.0,0,15452,0.876,1,0.006535,8431,1.0,1259,0.1111,1,47,0
4,26,5,0,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1398,83928,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,29,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1128760,60,173008460,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,91881.0,33530.0,497430.0,64244.0,86110580.0,65289.0,170534740.0,69597.0,88996.0,28617364.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,70966.0,197.0,765126.0,15145.0,,29582.0,,46906.0,55156.0,0.0,0.0,0.0,,,,,,,,,,,,,,,140439.72,0.0,1.0,0.0,153,23,1128,2678,1.0,2678,1.0,2678,1.0,18,3719,0.1242,1,0.006535,8431,1.0,5364,0.281,48,47,0
4,27,5,2,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1396,83769,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,16,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,970483,60,173166737,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,0.25,4.957,153,145,0.9478,128695.0,838.0,246116.0,46759.0,625765.0,87311.0,169974130.0,103121.0,111371.0,19036010.0,,153,0.01814,0.0,8475,1,0.006535,31,0.00483,1.758,7339,7,0.04575,618510.0,119386.0,,209685.0,,210361.0,,312472.0,608064.0,0.0,0.0,0.0,,,,,,,,,,,,,,,346413.0,0.0,1.0,0.0,153,23,969,2678,1.0,2678,1.0,2678,1.0,16,15452,0.876,4,0.006535,8431,1.0,6420,0.2026,9,47,0
4,28,5,1,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1390,83458,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,12,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,659411,60,173477809,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,415125.0,100711.0,534638.0,101387.0,915937.0,191686.0,158560430.0,311910.0,400665.0,17948054.0,,153,0.01814,0.0,8475,1,0.006535,29,0.007088,1.758,7339,7,0.04575,657111.0,1400.0,,271539.0,,295777.0,,298730.0,652996.0,0.0,0.0,0.0,,,,,,,,,,,,,,,362925.5,0.0,1.0,0.0,153,23,658,2678,1.0,2678,1.0,2678,1.0,10,15452,0.876,1,0.006535,8431,1.0,4092,0.1896,58,47,0
4,29,5,2,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1385,83149,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,5,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,350693,60,173786527,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,500404.0,1280.0,734212.0,9988.0,863973.0,11726.0,86697090.0,37179.0,409429.0,9918364.0,,153,0.01814,0.0,8475,1,0.006535,31,0.00483,1.758,7339,7,0.04575,,344278.0,,345528.0,,348393.0,,350693.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,347223.0,0.0,1.0,0.0,153,23,349,2678,1.0,2678,1.0,2678,1.0,5,3719,0.1242,1,0.006535,8431,1.0,6420,0.2026,49,47,0
4,30,5,3,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1397,83857,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,19,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1057794,60,173079426,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,70966.0,2282.0,162847.0,15810.0,568396.0,16742.0,170594880.0,24060.0,55821.0,19056868.0,,153,0.01814,0.0,8475,1,0.006535,18,0.02206,1.758,7339,7,0.04575,694160.0,40552.0,,86473.0,,87311.0,,296996.0,399783.0,0.0,0.0,0.0,,,,,,,,,,,,,,,267545.84,0.0,1.0,0.0,153,23,1057,2678,1.0,2678,1.0,2678,1.0,17,15452,0.876,1,0.006535,8431,1.0,816,0.1177,37,47,0
4,31,5,2,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1409,84557,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,51,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1758475,60,172378745,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,157461260.0,28332.0,169898380.0,25662244.0,169905440.0,84577780.0,169939970.0,85318200.0,85480860.0,105363610.0,,153,0.01814,0.0,8475,1,0.006535,31,0.00483,1.758,7339,7,0.04575,223185.0,96373.0,565471.0,132285.0,684871.0,134742.0,1756436.0,162227.0,181715.0,0.0,0.0,0.0,,,,,,,,,,,,,,,437478.34,0.0,1.0,0.0,153,23,1757,2678,1.0,2678,1.0,2678,1.0,29,15452,0.876,1,0.006535,8431,1.0,6420,0.2026,17,47,0
4,32,5,1,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1406,84388,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,44,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1589631,60,172547589,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,84746616.0,1340.0,157633020.0,6617.0,170070460.0,27608.0,170092930.0,36559.0,197176.0,64756924.0,,153,0.01814,0.0,8475,1,0.006535,29,0.007088,1.758,7339,7,0.04575,391274.0,12871.0,507777.0,14283.0,828833.0,54341.0,,368990.0,373032.0,0.0,0.0,0.0,,,,,,,,,,,,,,,318925.12,0.0,1.0,0.0,153,23,1588,2678,1.0,2678,1.0,2678,1.0,26,15452,0.876,1,0.006535,8431,1.0,4092,0.1896,28,47,0
4,33,5,4,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1399,83961,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,30,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1162290,60,172974930,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,59759.0,30714.0,499812.0,31759.0,86081990.0,33432.0,170501440.0,52376.0,56519.0,28594200.0,,153,0.01814,0.0,8475,1,0.006535,17,0.013504,1.758,7339,7,0.04575,102214.0,33530.0,774418.0,33727.0,1162290.0,48675.0,,77385.0,87754.0,0.0,0.0,0.0,,,,,,,,,,,,,,,289999.12,0.0,1.0,0.0,153,23,1161,2678,1.0,2678,1.0,2678,1.0,19,3719,0.1242,1,0.006535,8431,1.0,1259,0.1111,21,47,0
4,34,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1397,83872,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,21,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1073604,60,173063616,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,0.25,4.957,153,145,0.9478,119400.0,932.0,461686.0,2485.0,684871.0,8250.0,170583260.0,25574.0,55156.0,19104624.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,415593.0,13528.0,1071565.0,15810.0,,56362.0,,103121.0,313482.0,0.0,0.0,0.0,,,,,,,,,,,,,,,284208.72,0.0,1.0,0.0,153,23,1072,2678,1.0,2678,1.0,2678,1.0,17,15452,0.876,4,0.006535,8431,1.0,5364,0.281,52,47,0
4,35,5,2,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1385,83159,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,7,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,360681,60,173776539,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,610640.0,1738.0,752934.0,2953.0,857075.0,27191.0,86719020.0,298730.0,490416.0,9973411.0,,153,0.01814,0.0,8475,1,0.006535,31,0.00483,1.758,7339,7,0.04575,,8708.0,,9988.0,,354266.0,,358381.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,182835.75,0.0,1.0,0.0,153,23,359,2678,1.0,2678,1.0,2678,1.0,5,15452,0.876,1,0.006535,8431,1.0,6420,0.2026,59,47,0
4,36,5,0,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1405,84334,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,41,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1535290,60,172601930,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,0.5,4.957,153,145,0.9478,223185.0,40058.0,157684450.0,41470.0,170121570.0,54341.0,170140830.0,60958.0,90900.0,55384196.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,342286.0,313241.0,461686.0,314649.0,877279.0,316481.0,,318691.0,339568.0,0.0,0.0,0.0,,,,,,,,,,,,,,,410485.12,0.0,1.0,0.0,153,23,1534,2678,1.0,2678,1.0,2678,1.0,25,3719,0.1242,2,0.006535,8431,1.0,5364,0.281,34,47,0
4,37,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1399,83994,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,33,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1195722,60,172941498,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,381038.0,2635.0,26224998.0,18944.0,158025310.0,20877.0,170469460.0,23087.0,339568.0,39500656.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,119633.0,1673.0,435600.0,2718.0,1190557.0,33432.0,,67159.0,110817.0,0.0,0.0,0.0,,,,,,,,,,,,,,,245198.62,0.0,1.0,0.0,153,23,1194,2678,1.0,2678,1.0,2678,1.0,19,15452,0.876,1,0.006535,8431,1.0,5364,0.281,54,47,0
4,38,5,1,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1380,82801,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,1,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,2039,60,174135181,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,655972.0,261.0,1071565.0,3126.0,1190965.0,4376.0,1756436.0,349934.0,361595.0,599358.9,,153,0.01814,0.0,8475,1,0.006535,29,0.007088,1.758,7339,7,0.04575,,2039.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,2039.0,0.0,1.0,0.0,153,23,1,2678,1.0,2678,1.0,2678,1.0,0,15452,0.876,1,0.006535,8431,1.0,4092,0.1896,1,47,0
4,39,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1406,84416,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,47,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1617239,60,172519981,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,85462460.0,6494.0,169396900.0,8951.0,170045950.0,44863.0,170077060.0,169568.0,85430540.0,75626980.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,399483.0,20991.0,503624.0,26268.0,645918.0,27608.0,,41891.0,396598.0,0.0,0.0,0.0,,,,,,,,,,,,,,,257797.62,0.0,1.0,0.0,153,23,1616,2678,1.0,2678,1.0,2678,1.0,26,15452,0.876,1,0.006535,8431,1.0,5364,0.281,56,47,0
4,40,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1406,84376,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,43,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1576760,60,172560460,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,25843960.0,12871.0,157644270.0,14211.0,170082780.0,19488.0,170104900.0,46973.0,181715.0,58216796.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,381038.0,1412.0,500671.0,41470.0,816638.0,354711.0,,357951.0,362094.0,0.0,0.0,0.0,,,,,,,,,,,,,,,351998.12,0.0,1.0,0.0,153,23,1576,2678,1.0,2678,1.0,2678,1.0,26,15452,0.876,1,0.006535,8431,1.0,5364,0.281,16,47,0
4,41,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1386,83162,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,9,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,363634,60,173773586,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,694160.0,24238.0,765126.0,294377.0,857007.0,295777.0,86875704.0,397164.0,607687.0,10090138.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,,1215.0,,2953.0,,11661.0,,357219.0,361595.0,0.0,0.0,0.0,,,,,,,,,,,,,,,146928.6,0.0,1.0,0.0,153,23,362,2678,1.0,2678,1.0,2678,1.0,6,15452,0.876,1,0.006535,8431,1.0,5364,0.281,2,47,0
4,42,5,1,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1407,84423,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,48,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1623733,60,172513487,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,85604730.0,2457.0,169534420.0,38369.0,170039520.0,134742.0,170072050.0,25796988.0,85452940.0,78519576.0,,153,0.01814,0.0,8475,1,0.006535,29,0.007088,1.758,7339,7,0.04575,404924.0,6494.0,495170.0,27485.0,606491.0,32762.0,,46973.0,401684.0,0.0,0.0,0.0,,,,,,,,,,,,,,,252747.88,0.0,1.0,0.0,153,23,1623,2678,1.0,2678,1.0,2678,1.0,27,15452,0.876,1,0.006535,8431,1.0,4092,0.1896,3,47,0
4,43,5,0,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1396,83770,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,17,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,971321,60,173165899,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,142294.0,45921.0,246435.0,86473.0,645918.0,88755.0,170042820.0,103215.0,113584.0,19057268.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,610640.0,838.0,,120224.0,,210523.0,,311910.0,607687.0,0.0,0.0,0.0,,,,,,,,,,,,,,,310303.66,0.0,1.0,0.0,153,23,970,2678,1.0,2678,1.0,2678,1.0,16,15452,0.876,1,0.006535,8431,1.0,5364,0.281,10,47,0
4,44,5,1,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1400,84018,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,38,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1218809,60,172918411,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,404924.0,1832.0,86009656.0,3240.0,169939330.0,316481.0,170455680.0,357951.0,377439.0,47540730.0,,153,0.01814,0.0,8475,1,0.006535,29,0.007088,1.758,7339,7,0.04575,90246.0,1053.0,201567.0,2210.0,856390.0,4143.0,,23087.0,56519.0,0.0,0.0,0.0,,,,,,,,,,,,,,,154401.88,0.0,1.0,0.0,153,23,1218,2678,1.0,2678,1.0,2678,1.0,20,15452,0.876,1,0.006535,8431,1.0,4092,0.1896,18,47,0
4,45,5,5,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1398,83898,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,26,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1099178,60,173038042,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,0.5,4.957,153,145,0.9478,117421.0,14437.0,497070.0,29385.0,85977496.0,29582.0,170563800.0,93826.0,99179.0,28602466.0,,153,0.01814,0.0,8475,1,0.006535,13,0.0079,1.758,7339,7,0.04575,128695.0,14273.0,747205.0,17324.0,,23089.0,,25574.0,81936.0,0.0,0.0,0.0,,,,,,,,,,,,,,,148299.42,0.0,1.0,0.0,153,23,1098,2678,1.0,2678,1.0,2678,1.0,18,3719,0.1242,2,0.006535,8431,1.0,1647,0.08496,18,47,0
4,46,5,0,0,4,1,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1398,83912,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,27,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1113615,60,173023605,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,19,0.005108,0.3752,16648,2,0.01307,1,0.3333,4.957,153,145,0.9478,104141.0,14948.0,503624.0,15145.0,85966090.0,48675.0,170549570.0,80434.0,101051.0,28598186.0,,153,0.01814,0.0,8475,1,0.006535,43,0.00802,1.758,7339,7,0.04575,142294.0,14437.0,752934.0,28710.0,,31761.0,,39079.0,55821.0,0.0,0.0,0.0,,,,,,,,,,,,,,,152148.0,0.0,1.0,0.0,153,23,1112,2678,1.0,2678,1.0,2678,1.0,18,3719,0.1242,3,0.006535,8431,1.0,5364,0.281,32,47,0
4,47,5,3,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1397,83873,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,22,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1074536,60,173062684,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,119513.0,1553.0,500812.0,7318.0,712271.0,10369.0,170582510.0,39079.0,87754.0,19117910.0,,153,0.01814,0.0,8475,1,0.006535,18,0.02206,1.758,7339,7,0.04575,415125.0,932.0,1072236.0,14460.0,,16742.0,,103215.0,313738.0,0.0,0.0,0.0,,,,,,,,,,,,,,,276635.44,0.0,1.0,0.0,153,23,1073,2678,1.0,2678,1.0,2678,1.0,17,15452,0.876,1,0.006535,8431,1.0,816,0.1177,53,47,0
4,50,5,5,0,4,2,0,2,2,4,2,10,0,0,4,2,0,2,2,4,2,14011,1.0,1399,83993,4193,1.0,194,1.0,153,0.01092,0.0,14085,1,0.006535,32,153,53,52,153,0.0365,0,4193,1,0.006535,153,0.7886,0,194,1,0.006535,1194049,60,172943171,153,0.05713,0.0,2674,1,0.006535,153,0.05713,0.0,153,0.05713,0.0,2682,1,0.006535,2679,1,0.006535,134,0.008675,0.3752,16648,2,0.01307,1,1.0,4.957,153,145,0.9478,381299.0,1673.0,592758.0,4308.0,158025800.0,20617.0,170469920.0,23707.0,28000.0,36616452.0,,153,0.01814,0.0,8475,1,0.006535,13,0.0079,1.758,7339,7,0.04575,119513.0,1045.0,534638.0,31759.0,1191749.0,65289.0,,80434.0,112195.0,0.0,0.0,0.0,,,,,,,,,,,,,,,267077.75,0.0,1.0,0.0,153,23,1193,2678,1.0,2678,1.0,2678,1.0,19,15452,0.876,1,0.006535,8431,1.0,1647,0.08496,53,47,0
